name,square,circle,triangle
hackthoon308train07297,1,0,1
hackthoon308train07298,1,1,1
hackthoon308train07299,0,1,1
hackthoon308train07300,1,1,1
hackthoon308train07301,1,0,1
hackthoon308train07302,1,1,0
hackthoon308train07303,0,1,0
hackthoon308train07304,0,1,1
hackthoon308train07305,1,1,0
hackthoon308train07306,0,1,0
hackthoon308train07307,1,0,1
hackthoon308train07308,1,1,1
hackthoon308train07309,1,0,1
hackthoon308train07310,1,0,1
hackthoon308train07311,1,1,0
hackthoon308train07312,1,0,1
hackthoon308train07313,1,0,1
hackthoon308train07314,0,1,1
hackthoon308train07315,1,1,1
hackthoon308train07316,0,1,1
hackthoon308train07317,1,1,0
hackthoon308train07318,0,1,1
hackthoon308train07319,0,1,1
hackthoon308train07320,1,1,0
hackthoon308train07321,1,0,1
hackthoon308train07322,0,1,0
hackthoon308train07323,0,1,1
hackthoon308train07324,1,0,1
hackthoon308train07325,1,1,0
hackthoon308train07326,1,0,1
hackthoon308train07327,0,1,1
hackthoon308train07328,1,1,1
hackthoon308train07329,1,0,1
hackthoon308train07330,1,0,1
hackthoon308train07331,1,1,1
hackthoon308train07332,1,1,1
hackthoon308train07333,1,1,1
hackthoon308train07334,1,1,1
hackthoon308train07335,0,1,1
hackthoon308train07336,0,1,1
hackthoon308train07337,0,1,1
hackthoon308train07338,1,1,1
hackthoon308train07339,1,1,0
hackthoon308train07340,1,1,1
hackthoon308train07341,1,1,0
hackthoon308train07342,0,1,1
hackthoon308train07343,0,1,1
hackthoon308train07344,1,1,1
hackthoon308train07345,0,1,1
hackthoon308train07346,1,1,0
hackthoon308train07347,0,1,0
hackthoon308train07348,1,1,0
hackthoon308train07349,0,0,1
hackthoon308train07350,1,1,0
hackthoon308train07351,1,1,1
hackthoon308train07352,1,1,1
hackthoon308train07353,1,0,1
hackthoon308train07354,1,0,1
hackthoon308train07355,0,1,0
hackthoon308train07356,0,1,1
hackthoon308train07357,1,0,1
hackthoon308train07358,1,1,0
hackthoon308train07359,0,0,1
hackthoon308train07360,1,1,1
hackthoon308train07361,1,1,0
hackthoon308train07362,0,1,0
hackthoon308train07363,1,1,1
hackthoon308train07364,1,1,0
hackthoon308train07365,1,1,0
hackthoon308train07366,1,1,0
hackthoon308train07367,1,1,0
hackthoon308train07368,0,1,0
hackthoon308train07369,1,1,0
hackthoon308train07370,1,1,1
hackthoon308train07371,1,1,0
hackthoon308train07372,1,1,0
hackthoon308train07373,1,0,1
hackthoon308train07374,0,1,1
hackthoon308train07375,1,1,1
hackthoon308train07376,1,0,1
hackthoon308train07377,1,0,1
hackthoon308train07378,0,1,1
hackthoon308train07379,0,1,1
hackthoon308train07380,1,1,0
hackthoon308train07381,0,1,1
hackthoon308train07382,1,0,1
hackthoon308train07383,0,1,1
hackthoon308train07384,1,0,1
hackthoon308train07385,1,1,0
hackthoon308train07386,0,1,1
hackthoon308train07387,1,1,1
hackthoon308train07388,1,0,1
hackthoon308train07389,0,1,1
hackthoon308train07390,1,0,0
hackthoon308train07391,0,1,1
hackthoon308train07392,0,1,1
hackthoon308train07393,1,0,1
hackthoon308train07394,0,1,1
hackthoon308train07395,0,1,1
hackthoon308train07396,0,1,1
hackthoon308train07397,1,1,1
hackthoon308train07398,1,0,0
hackthoon308train07399,0,1,0
hackthoon308train07400,1,0,1
hackthoon308train07401,0,1,1
hackthoon308train07402,0,1,1
hackthoon308train07403,1,0,1
hackthoon308train07404,1,0,1
hackthoon308train07405,0,1,0
hackthoon308train07406,1,1,0
hackthoon308train07407,1,0,1
hackthoon308train07408,0,0,1
hackthoon308train07409,0,1,1
hackthoon308train07410,0,1,1
hackthoon308train07411,0,1,1
hackthoon308train07412,1,1,0
hackthoon308train07413,1,1,0
hackthoon308train07414,1,0,1
hackthoon308train07415,1,0,0
hackthoon308train07416,0,1,1
hackthoon308train07417,0,1,1
hackthoon308train07418,1,1,1
hackthoon308train07419,0,1,0
hackthoon308train07420,1,1,1
hackthoon308train07421,0,1,1
hackthoon308train07422,1,1,0
hackthoon308train07423,1,1,1
hackthoon308train07424,1,0,1
hackthoon308train07425,1,0,1
hackthoon308train07426,1,0,1
hackthoon308train07427,1,1,0
hackthoon308train07428,1,0,1
hackthoon308train07429,1,0,1
hackthoon308train07430,1,1,1
hackthoon308train07431,1,1,1
hackthoon308train07432,0,1,0
hackthoon308train07433,1,1,0
hackthoon308train07434,0,1,1
hackthoon308train07435,0,0,1
hackthoon308train07436,1,0,0
hackthoon308train07437,0,1,1
hackthoon308train07438,0,1,1
hackthoon308train07439,1,1,1
hackthoon308train07440,0,1,1
hackthoon308train07441,1,1,0
hackthoon308train07442,0,1,1
hackthoon308train07443,1,0,1
hackthoon308train07444,1,0,1
hackthoon308train07445,1,0,1
hackthoon308train07446,1,1,1
hackthoon308train07447,1,1,0
hackthoon308train07448,1,1,0
hackthoon308train07449,0,1,1
hackthoon308train07450,1,1,0
hackthoon308train07451,1,0,1
hackthoon308train07452,1,0,1
hackthoon308train07453,0,1,1
hackthoon308train07454,1,0,1
hackthoon308train07455,1,0,0
hackthoon308train07456,1,0,1
hackthoon308train07457,1,1,1
hackthoon308train07458,1,1,1
hackthoon308train07459,1,0,1
hackthoon308train07460,1,0,1
hackthoon308train07461,1,0,0
hackthoon308train07462,1,1,1
hackthoon308train07463,1,1,1
hackthoon308train07464,0,1,1
hackthoon308train07465,1,0,1
hackthoon308train07466,1,1,1
hackthoon308train07467,1,1,1
hackthoon308train07468,1,1,0
hackthoon308train07469,1,0,0
hackthoon308train07470,1,0,1
hackthoon308train07471,1,1,0
hackthoon308train07472,1,0,1
hackthoon308train07473,0,1,1
hackthoon308train07474,0,0,1
hackthoon308train07475,1,0,1
hackthoon308train07476,0,1,1
hackthoon308train07477,1,0,1
hackthoon308train07478,1,0,1
hackthoon308train07479,1,1,1
hackthoon308train07480,1,1,0
hackthoon308train07481,0,1,1
hackthoon308train07482,1,1,1
hackthoon308train07483,0,0,1
hackthoon308train07484,1,0,1
hackthoon308train07485,1,1,1
hackthoon308train07486,1,0,1
hackthoon308train07487,1,1,0
hackthoon308train07488,0,1,1
hackthoon308train07489,0,1,1
hackthoon308train07490,0,1,1
hackthoon308train07491,1,0,1
hackthoon308train07492,0,1,1
hackthoon308train07493,0,0,1
hackthoon308train07494,1,0,1
hackthoon308train07495,0,1,1
hackthoon308train07496,1,0,1
hackthoon308train07497,1,0,1
hackthoon308train07498,1,0,1
hackthoon308train07499,1,1,1
hackthoon308train07500,1,1,1
hackthoon308train07501,1,1,1
hackthoon308train07502,1,1,1
hackthoon308train07503,1,0,1
hackthoon308train07504,1,0,1
hackthoon308train07505,0,1,1
hackthoon308train07506,1,0,0
hackthoon308train07507,0,1,1
hackthoon308train07508,1,1,1
hackthoon308train07509,1,1,0
hackthoon308train07510,1,0,1
hackthoon308train07511,0,1,1
hackthoon308train07512,0,1,1
hackthoon308train07513,1,0,1
hackthoon308train07514,1,0,1
hackthoon308train07515,1,1,0
hackthoon308train07516,1,0,1
hackthoon308train07517,0,1,1
hackthoon308train07518,0,1,1
hackthoon308train07519,1,0,1
hackthoon308train07520,1,1,1
hackthoon308train07521,1,1,0
hackthoon308train07522,1,0,1
hackthoon308train07523,1,1,0
hackthoon308train07524,1,1,0
hackthoon308train07525,0,1,1
hackthoon308train07526,1,0,1
hackthoon308train07527,1,1,1
hackthoon308train07528,1,1,0
hackthoon308train07529,1,1,0
hackthoon308train07530,1,0,1
hackthoon308train07531,1,0,1
hackthoon308train07532,1,1,0
hackthoon308train07533,0,1,1
hackthoon308train07534,0,0,1
hackthoon308train07535,1,1,1
hackthoon308train07536,1,1,1
hackthoon308train07537,1,0,1
hackthoon308train07538,0,1,1
hackthoon308train07539,1,1,0
hackthoon308train07540,1,0,1
hackthoon308train07541,0,1,1
hackthoon308train07542,1,0,1
hackthoon308train07543,1,1,1
hackthoon308train07544,1,0,1
hackthoon308train07545,1,1,1
hackthoon308train07546,1,1,0
hackthoon308train07547,0,1,1
hackthoon308train07548,1,1,0
hackthoon308train07549,1,1,1
hackthoon308train07550,1,1,1
hackthoon308train07551,1,1,0
hackthoon308train07552,1,1,0
hackthoon308train07553,1,1,0
hackthoon308train07554,1,1,0
hackthoon308train07555,1,1,0
hackthoon308train07556,1,1,1
hackthoon308train07557,0,1,1
hackthoon308train07558,0,1,1
hackthoon308train07559,0,1,1
hackthoon308train07560,0,1,1
hackthoon308train07561,1,0,1
hackthoon308train07562,1,1,0
hackthoon308train07563,1,0,0
hackthoon308train07564,1,0,1
hackthoon308train07565,1,1,1
hackthoon308train07566,1,0,0
hackthoon308train07567,1,0,1
hackthoon308train07568,0,1,1
hackthoon308train07569,0,1,1
hackthoon308train07570,1,0,1
hackthoon308train07571,0,1,1
hackthoon308train07572,1,1,1
hackthoon308train07573,1,0,1
hackthoon308train07574,0,1,1
hackthoon308train07575,0,1,1
hackthoon308train07576,1,1,0
hackthoon308train07577,0,1,1
hackthoon308train07578,1,1,0
hackthoon308train07579,0,1,1
hackthoon308train07580,1,1,1
hackthoon308train07581,1,0,1
hackthoon308train07582,0,1,1
hackthoon308train07583,1,1,1
hackthoon308train07584,1,1,1
hackthoon308train07585,0,1,1
hackthoon308train07586,1,1,0
hackthoon308train07587,1,1,1
hackthoon308train07588,0,1,1
hackthoon308train07589,0,1,1
hackthoon308train07590,0,1,1
hackthoon308train07591,1,1,1
hackthoon308train07592,0,1,1
hackthoon308train07593,1,0,1
hackthoon308train07594,1,1,1
hackthoon308train07595,0,1,1
hackthoon308train07596,1,1,1
hackthoon308train07597,0,1,1
hackthoon308train07598,0,1,1
hackthoon308train07599,1,0,0
hackthoon308train07600,1,0,1
hackthoon308train07601,1,1,1
hackthoon308train07602,0,1,1
hackthoon308train07603,1,1,0
hackthoon308train07604,1,1,1
hackthoon308train07605,1,0,1
hackthoon308train07606,1,0,0
hackthoon308train07607,1,0,1
hackthoon308train07608,1,1,1
hackthoon308train07609,1,0,1
hackthoon308train07610,1,0,1
hackthoon308train07611,1,0,1
hackthoon308train07612,0,1,1
hackthoon308train07613,1,0,1
hackthoon308train07614,1,0,1
hackthoon308train07615,0,1,1
hackthoon308train07616,0,1,1
hackthoon308train07617,1,1,1
hackthoon308train07618,1,1,0
hackthoon308train07619,1,1,1
hackthoon308train07620,1,1,1
hackthoon308train07621,0,1,1
hackthoon308train07622,1,1,0
hackthoon308train07623,1,1,1
hackthoon308train07624,1,0,0
hackthoon308train07625,0,1,1
hackthoon308train07626,1,1,0
hackthoon308train07627,1,1,1
hackthoon308train07628,1,1,1
hackthoon308train07629,1,1,1
hackthoon308train07630,0,0,1
hackthoon308train07631,0,1,1
hackthoon308train07632,1,1,1
hackthoon308train07633,1,0,0
hackthoon308train07634,1,1,1
hackthoon308train07635,0,1,1
hackthoon308train07636,1,1,0
hackthoon308train07637,1,1,1
hackthoon308train07638,0,1,1
hackthoon308train07639,0,0,1
hackthoon308train07640,1,1,0
hackthoon308train07641,1,1,0
hackthoon308train07642,1,1,0
hackthoon308train07643,1,0,1
hackthoon308train07644,1,0,0
hackthoon308train07645,1,1,0
hackthoon308train07646,1,1,1
hackthoon308train07647,1,1,1
hackthoon308train07648,1,1,1
hackthoon308train07649,1,1,0
hackthoon308train07650,1,0,0
hackthoon308train07651,0,0,1
hackthoon308train07652,0,0,1
hackthoon308train07653,0,0,1
hackthoon308train07654,0,1,1
hackthoon308train07655,1,0,1
hackthoon308train07656,1,0,1
hackthoon308train07657,1,0,1
hackthoon308train07658,1,0,1
hackthoon308train07659,0,1,1
hackthoon308train07660,1,1,1
hackthoon308train07661,1,0,1
hackthoon308train07662,0,1,0
hackthoon308train07663,1,1,1
hackthoon308train07664,0,0,1
hackthoon308train07665,1,1,0
hackthoon308train07666,1,1,0
hackthoon308train07667,1,1,1
hackthoon308train07668,1,0,1
hackthoon308train07669,0,1,1
hackthoon308train07670,1,0,1
hackthoon308train07671,1,1,0
hackthoon308train07672,1,0,1
hackthoon308train07673,0,0,1
hackthoon308train07674,1,1,0
hackthoon308train07675,1,0,1
hackthoon308train07676,1,1,1
hackthoon308train07677,1,1,1
hackthoon308train07678,1,1,1
hackthoon308train07679,1,0,1
hackthoon308train07680,1,1,0
hackthoon308train07681,1,1,0
hackthoon308train07682,1,0,1
hackthoon308train07683,1,1,0
hackthoon308train07684,1,1,0
hackthoon308train07685,1,1,0
hackthoon308train07686,1,1,1
hackthoon308train07687,1,1,1
hackthoon308train07688,1,0,1
hackthoon308train07689,0,1,1
hackthoon308train07690,1,1,0
hackthoon308train07691,0,1,1
hackthoon308train07692,1,0,1
hackthoon308train07693,1,1,1
hackthoon308train07694,0,1,1
hackthoon308train07695,1,1,1
hackthoon308train07696,0,1,1
hackthoon308train07697,1,0,1
hackthoon308train07698,1,1,1
hackthoon308train07699,1,0,1
hackthoon308train07700,1,1,1
hackthoon308train07701,1,1,0
hackthoon308train07702,1,1,0
hackthoon308train07703,0,1,1
hackthoon308train07704,1,0,0
hackthoon308train07705,0,1,1
hackthoon308train07706,1,1,0
hackthoon308train07707,1,1,1
hackthoon308train07708,1,0,1
hackthoon308train07709,1,0,1
hackthoon308train07710,1,1,1
hackthoon308train07711,1,1,0
hackthoon308train07712,1,0,1
hackthoon308train07713,1,1,0
hackthoon308train07714,0,0,1
hackthoon308train07715,1,1,1
hackthoon308train07716,1,0,1
hackthoon308train07717,1,1,1
hackthoon308train07718,1,1,1
hackthoon308train07719,1,0,0
hackthoon308train07720,1,0,0
hackthoon308train07721,1,1,0
hackthoon308train07722,0,1,1
hackthoon308train07723,1,1,1
hackthoon308train07724,1,0,1
hackthoon308train07725,0,1,1
hackthoon308train07726,1,1,0
hackthoon308train07727,0,1,1
hackthoon308train07728,1,0,1
hackthoon308train07729,0,0,1
hackthoon308train07730,0,1,1
hackthoon308train07731,1,1,0
hackthoon308train07732,0,0,1
hackthoon308train07733,1,1,0
hackthoon308train07734,1,0,1
hackthoon308train07735,0,1,1
hackthoon308train07736,0,1,1
hackthoon308train07737,1,1,0
hackthoon308train07738,1,1,0
hackthoon308train07739,1,1,0
hackthoon308train07740,1,0,1
hackthoon308train07741,0,1,1
hackthoon308train07742,1,1,1
hackthoon308train07743,0,1,1
hackthoon308train07744,0,1,1
hackthoon308train07745,1,1,0
hackthoon308train07746,0,0,1
hackthoon308train07747,1,1,0
hackthoon308train07748,1,0,0
hackthoon308train07749,1,0,0
hackthoon308train07750,1,0,1
hackthoon308train07751,0,1,1
hackthoon308train07752,1,0,1
hackthoon308train07753,1,0,1
hackthoon308train07754,1,1,1
hackthoon308train07755,0,1,0
hackthoon308train07756,1,0,0
hackthoon308train07757,1,0,0
hackthoon308train07758,1,0,0
hackthoon308train07759,1,0,1
hackthoon308train07760,1,1,0
hackthoon308train07761,1,1,0
hackthoon308train07762,0,1,0
hackthoon308train07763,0,1,1
hackthoon308train07764,1,1,0
hackthoon308train07765,0,1,1
hackthoon308train07766,1,0,1
hackthoon308train07767,0,1,0
hackthoon308train07768,1,1,0
hackthoon308train07769,1,0,1
hackthoon308train07770,1,0,1
hackthoon308train07771,0,1,1
hackthoon308train07772,1,0,1
hackthoon308train07773,1,1,0
hackthoon308train07774,1,0,1
hackthoon308train07775,1,0,1
hackthoon308train07776,1,1,1
hackthoon308train07777,1,0,0
hackthoon308train07778,1,1,1
hackthoon308train07779,1,0,1
hackthoon308train07780,1,1,0
hackthoon308train07781,1,0,1
hackthoon308train07782,1,1,1
hackthoon308train07783,1,0,1
hackthoon308train07784,1,0,1
hackthoon308train07785,1,1,1
hackthoon308train07786,0,1,1
hackthoon308train07787,1,1,1
hackthoon308train07788,0,1,1
hackthoon308train07789,0,1,1
hackthoon308train07790,1,1,0
hackthoon308train07791,1,1,0
hackthoon308train07792,1,0,0
hackthoon308train07793,1,0,1
hackthoon308train07794,1,0,1
hackthoon308train07795,0,1,1
hackthoon308train07796,1,0,1
hackthoon308train07797,1,1,0
hackthoon308train07798,1,0,1
hackthoon308train07799,1,0,1
hackthoon308train07800,1,1,0
hackthoon308train07801,0,1,1
hackthoon308train07802,1,1,1
hackthoon308train07803,0,1,1
hackthoon308train07804,1,1,0
hackthoon308train07805,0,1,1
hackthoon308train07806,1,1,0
hackthoon308train07807,1,0,0
hackthoon308train07808,0,1,1
hackthoon308train07809,1,0,1
hackthoon308train07810,1,1,1
hackthoon308train07811,1,1,0
hackthoon308train07812,0,1,1
hackthoon308train07813,0,0,1
hackthoon308train07814,1,0,1
hackthoon308train07815,1,1,0
hackthoon308train07816,0,1,1
hackthoon308train07817,1,1,0
hackthoon308train07818,0,1,1
hackthoon308train07819,0,1,1
hackthoon308train07820,1,1,0
hackthoon308train07821,1,1,0
hackthoon308train07822,1,1,1
hackthoon308train07823,1,1,0
hackthoon308train07824,0,1,1
hackthoon308train07825,1,1,1
hackthoon308train07826,1,1,1
hackthoon308train07827,1,1,1
hackthoon308train07828,1,1,0
hackthoon308train07829,1,1,0
hackthoon308train07830,1,1,1
hackthoon308train07831,0,1,1
hackthoon308train07832,1,0,1
hackthoon308train07833,0,1,1
hackthoon308train07834,1,1,1
hackthoon308train07835,1,1,0
hackthoon308train07836,1,1,0
hackthoon308train07837,0,1,1
hackthoon308train07838,1,1,0
hackthoon308train07839,0,1,1
hackthoon308train07840,1,1,1
hackthoon308train07841,0,1,1
hackthoon308train07842,1,1,0
hackthoon308train07843,0,1,1
hackthoon308train07844,1,0,1
hackthoon308train07845,0,1,1
hackthoon308train07846,1,0,1
hackthoon308train07847,1,0,1
hackthoon308train07848,1,0,1
hackthoon308train07849,0,1,0
hackthoon308train07850,0,0,1
hackthoon308train07851,1,0,1
hackthoon308train07852,1,1,1
hackthoon308train07853,0,1,1
hackthoon308train07854,1,0,1
hackthoon308train07855,1,0,1
hackthoon308train07856,0,1,1
hackthoon308train07857,0,1,1
hackthoon308train07858,0,1,1
hackthoon308train07859,1,1,0
hackthoon308train07860,1,0,1
hackthoon308train07861,1,0,0
hackthoon308train07862,1,1,1
hackthoon308train07863,1,1,0
hackthoon308train07864,1,0,1
hackthoon308train07865,1,1,1
hackthoon308train07866,1,1,0
hackthoon308train07867,1,1,0
hackthoon308train07868,0,1,1
hackthoon308train07869,1,0,0
hackthoon308train07870,1,1,1
hackthoon308train07871,1,0,1
hackthoon308train07872,0,1,0
hackthoon308train07873,1,0,1
hackthoon308train07874,1,1,1
hackthoon308train07875,1,0,0
hackthoon308train07876,1,1,0
hackthoon308train07877,1,1,1
hackthoon308train07878,1,1,1
hackthoon308train07879,1,0,1
hackthoon308train07880,0,1,1
hackthoon308train07881,0,1,1
hackthoon308train07882,1,1,0
hackthoon308train07883,0,1,1
hackthoon308train07884,1,1,1
hackthoon308train07885,1,1,1
hackthoon308train07886,1,1,1
hackthoon308train07887,1,0,1
hackthoon308train07888,0,1,1
hackthoon308train07889,1,1,1
hackthoon308train07890,1,1,0
hackthoon308train07891,1,1,0
hackthoon308train07892,1,1,1
hackthoon308train07893,1,0,1
hackthoon308train07894,1,0,1
hackthoon308train07895,1,1,0
hackthoon308train07896,0,1,0
hackthoon308train07897,1,1,1
hackthoon308train07898,0,1,0
hackthoon308train07899,1,0,1
hackthoon308train07900,1,0,1
hackthoon308train07901,1,0,1
hackthoon308train07902,1,1,0
hackthoon308train07903,1,1,1
hackthoon308train07904,1,0,1
hackthoon308train07905,1,0,1
hackthoon308train07906,1,1,0
hackthoon308train07907,1,1,1
hackthoon308train07908,0,1,1
hackthoon308train07909,0,1,1
hackthoon308train07910,1,1,1
hackthoon308train07911,0,1,1
hackthoon308train07912,1,1,1
hackthoon308train07913,1,1,0
hackthoon308train07914,1,1,0
hackthoon308train07915,0,1,1
hackthoon308train07916,1,0,1
hackthoon308train07917,1,1,0
hackthoon308train07918,1,0,1
hackthoon308train07919,1,0,1
hackthoon308train07920,0,1,0
hackthoon308train07921,0,0,1
hackthoon308train07922,0,1,1
hackthoon308train07923,1,1,1
hackthoon308train07924,1,0,0
hackthoon308train07925,1,0,1
hackthoon308train07926,1,1,0
hackthoon308train07927,1,1,1
hackthoon308train07928,0,1,1
hackthoon308train07929,0,1,1
hackthoon308train07930,1,1,1
hackthoon308train07931,1,1,0
hackthoon308train07932,1,1,0
hackthoon308train07933,1,0,1
hackthoon308train07934,1,0,1
hackthoon308train07935,1,1,1
hackthoon308train07936,1,1,0
hackthoon308train07937,1,1,1
hackthoon308train07938,1,1,0
hackthoon308train07939,0,1,1
hackthoon308train07940,1,0,1
hackthoon308train07941,1,0,1
hackthoon308train07942,1,1,1
hackthoon308train07943,1,1,1
hackthoon308train07944,1,0,1
hackthoon308train07945,1,1,1
hackthoon308train07946,1,0,1
hackthoon308train07947,1,0,1
hackthoon308train07948,1,1,1
hackthoon308train07949,1,1,1
hackthoon308train07950,1,1,0
hackthoon308train07951,1,0,1
hackthoon308train07952,0,1,1
hackthoon308train07953,1,0,1
hackthoon308train07954,1,1,0
hackthoon308train07955,1,0,1
hackthoon308train07956,0,1,0
hackthoon308train07957,1,1,0
hackthoon308train07958,0,1,1
hackthoon308train07959,1,1,0
hackthoon308train07960,0,1,1
hackthoon308train07961,1,1,1
hackthoon308train07962,1,1,0
hackthoon308train07963,0,1,1
hackthoon308train07964,1,0,1
hackthoon308train07965,1,0,1
hackthoon308train07966,1,1,1
hackthoon308train07967,1,0,1
hackthoon308train07968,1,1,1
hackthoon308train07969,1,1,1
hackthoon308train07970,1,1,1
hackthoon308train07971,0,1,1
hackthoon308train07972,1,1,1
hackthoon308train07973,1,1,1
hackthoon308train07974,1,0,1
